Solution Label,Type,Element,Flags,Soln Conc,Units,Corr Con,Units,Int
CC18-879,Samp,Na MultiCal,,-,ppm,1.06,-,-
CC18-879,Samp,Ni 230.299,,0.24,ppm,0.24,ppm,2738
CC18-879,Samp,P multical,,-,ppm,5.42,-,-
CC18-879,Samp,S 181.972,,1.99,ppm,1.99,ppm,851.5
CC18-879,Samp,Zn 206.200,,0.43,ppm,0.43,ppm,1827
CC18-880,Samp,Al 394.401,x,306.6,ppm,306.6,ppm,5276554
CC18-880,Samp,Ca 422.673,,11.9,ppm,11.9,ppm,4467407
CC18-880,Samp,Cu 324.754,,0.18,ppm,0.18,ppm,10713
CC18-880,Samp,Fe 238.204,x,319.1,ppm,319.1,ppm,9417919
CC18-880,Samp,K MultiCal,,-,ppm,47.99,-,-
CC18-880,Samp,Mg 280.270,x,64.01,ppm,64.01,ppm,8321735
CC18-880,Samp,Mn 259.372,,8.81,ppm,8.81,ppm,745448
CC18-880,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,160.6
CC18-880,Samp,Na MultiCal,,-,ppm,1.32,-,-
CC18-880,Samp,Ni 230.299,,0.28,ppm,0.28,ppm,3175
CC18-880,Samp,P multical,,-,ppm,5.99,-,-
CC18-880,Samp,S 181.972,,2.27,ppm,2.27,ppm,964.3
CC18-880,Samp,Zn 206.200,,0.46,ppm,0.46,ppm,1994
CC18-881,Samp,Al 394.401,x,305.7,ppm,305.7,ppm,5267487
CC18-881,Samp,Ca 422.673,,11.79,ppm,11.79,ppm,4435046
CC18-881,Samp,Cu 324.754,,0.19,ppm,0.19,ppm,10755
CC18-881,Samp,Fe 238.204,x,322.1,ppm,322.1,ppm,9486801
CC18-881,Samp,K MultiCal,,-,ppm,48.44,-,-
CC18-881,Samp,Mg 280.270,x,65.26,ppm,65.26,ppm,8485951
CC18-881,Samp,Mn 259.372,,8.46,ppm,8.46,ppm,716556
CC18-881,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,165.6
CC18-881,Samp,Na MultiCal,,-,ppm,1.11,-,-
CC18-881,Samp,Ni 230.299,,0.28,ppm,0.28,ppm,3130
CC18-881,Samp,P multical,,-,ppm,5.41,-,-
CC18-881,Samp,S 181.972,,2.05,ppm,2.05,ppm,876.2
CC18-881,Samp,Zn 206.200,,0.44,ppm,0.44,ppm,1903
CC18-882,Samp,Al 394.401,,204.7,ppm,204.7,ppm,4124281
CC18-882,Samp,Ca 422.673,,12.52,ppm,12.52,ppm,4642885
CC18-882,Samp,Cu 324.754,,0.15,ppm,0.15,ppm,8908
CC18-882,Samp,Fe 238.204,,224.7,ppm,224.7,ppm,7248033
CC18-882,Samp,K MultiCal,,-,ppm,23.65,-,-
CC18-882,Samp,Mg 280.270,x,43.73,ppm,43.73,ppm,5661435
CC18-882,Samp,Mn 259.372,,11.49,ppm,11.49,ppm,969526
CC18-882,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,162.7
CC18-882,Samp,Na MultiCal,,-,ppm,1.2,-,-
CC18-882,Samp,Ni 230.299,,0.19,ppm,0.19,ppm,2167
CC18-882,Samp,P multical,,-,ppm,6.56,-,-
CC18-882,Samp,S 181.972,,2.28,ppm,2.28,ppm,968.1
CC18-882,Samp,Zn 206.200,,0.42,ppm,0.42,ppm,1812
CC18-883,Samp,Al 394.401,,194.7,ppm,194.7,ppm,3988101
CC18-883,Samp,Ca 422.673,,13.44,ppm,13.44,ppm,4893998
CC18-883,Samp,Cu 324.754,,0.14,ppm,0.14,ppm,8499
CC18-883,Samp,Fe 238.204,,205.8,ppm,205.8,ppm,6775644
CC18-883,Samp,K MultiCal,,-,ppm,20.02,-,-
CC18-883,Samp,Mg 280.270,x,43.04,ppm,43.04,ppm,5571910
CC18-883,Samp,Mn 259.372,,10.29,ppm,10.29,ppm,869404
CC18-883,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,135.6
CC18-883,Samp,Na MultiCal,,-,ppm,1.12,-,-
CC18-883,Samp,Ni 230.299,,0.19,ppm,0.19,ppm,2156
CC18-883,Samp,P multical,,-,ppm,5.98,-,-
CC18-883,Samp,S 181.972,,2.05,ppm,2.05,ppm,878.1
CC18-883,Samp,Zn 206.200,,0.41,ppm,0.41,ppm,1756
CC18-884,Samp,Al 394.401,,229.3,ppm,229.3,ppm,4440066
CC18-884,Samp,Ca 422.673,,12.55,ppm,12.55,ppm,4652338
CC18-884,Samp,Cu 324.754,,0.17,ppm,0.17,ppm,10011
CC18-884,Samp,Fe 238.204,,230.9,ppm,230.9,ppm,7399714
CC18-884,Samp,K MultiCal,,-,ppm,31.31,-,-
CC18-884,Samp,Mg 280.270,x,49.52,ppm,49.52,ppm,6420841
CC18-884,Samp,Mn 259.372,,8.86,ppm,8.86,ppm,750019
CC18-884,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,164.7
CC18-884,Samp,Na MultiCal,,-,ppm,1.16,-,-
CC18-884,Samp,Ni 230.299,,0.2,ppm,0.2,ppm,2277
CC18-884,Samp,P multical,,-,ppm,5.96,-,-
CC18-884,Samp,S 181.972,,2.15,ppm,2.15,ppm,915.3
CC18-884,Samp,Zn 206.200,,0.43,ppm,0.43,ppm,1867
CC18-885,Samp,Al 394.401,,253.5,ppm,253.5,ppm,4709667
CC18-885,Samp,Ca 422.673,,12.38,ppm,12.38,ppm,4602894
CC18-885,Samp,Cu 324.754,,0.16,ppm,0.16,ppm,9363
CC18-885,Samp,Fe 238.204,,241.1,ppm,241.1,ppm,7641362
CC18-885,Samp,K MultiCal,,-,ppm,33.65,-,-
CC18-885,Samp,Mg 280.270,x,51.85,ppm,51.85,ppm,6726190
CC18-885,Samp,Mn 259.372,,11.12,ppm,11.12,ppm,938395
CC18-885,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,192.7
CC18-885,Samp,Na MultiCal,,-,ppm,1.16,-,-
CC18-885,Samp,Ni 230.299,,0.21,ppm,0.21,ppm,2398
CC18-885,Samp,P multical,,-,ppm,5.7,-,-
CC18-885,Samp,S 181.972,,2.04,ppm,2.04,ppm,872.2
CC18-885,Samp,Zn 206.200,,0.44,ppm,0.44,ppm,1886
CC18-886,Samp,Al 394.401,x,284.1,ppm,284.1,ppm,5037380
CC18-886,Samp,Ca 422.673,,11.38,ppm,11.38,ppm,4316563
CC18-886,Samp,Cu 324.754,,0.18,ppm,0.18,ppm,10316
CC18-886,Samp,Fe 238.204,x,275.8,ppm,275.8,ppm,8433485
CC18-886,Samp,K MultiCal,,-,ppm,43.65,-,-
CC18-886,Samp,Mg 280.270,x,60.39,ppm,60.39,ppm,7847012
CC18-886,Samp,Mn 259.372,,7.72,ppm,7.72,ppm,654237
CC18-886,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,165
CC18-886,Samp,Na MultiCal,,-,ppm,1.11,-,-
CC18-886,Samp,Ni 230.299,,0.26,ppm,0.26,ppm,2906
CC18-886,Samp,P multical,,-,ppm,5.59,-,-
CC18-886,Samp,S 181.972,,2.09,ppm,2.09,ppm,891.3
CC18-886,Samp,Zn 206.200,,0.42,ppm,0.42,ppm,1808
CC18-887,Samp,Al 394.401,x,289.9,ppm,289.9,ppm,5098816
CC18-887,Samp,Ca 422.673,,12.72,ppm,12.72,ppm,4698840
CC18-887,Samp,Cu 324.754,,0.17,ppm,0.17,ppm,9653
CC18-887,Samp,Fe 238.204,,260.1,ppm,260.1,ppm,8077126
CC18-887,Samp,K MultiCal,,-,ppm,43.35,-,-
CC18-887,Samp,Mg 280.270,x,59.43,ppm,59.43,ppm,7720889
CC18-887,Samp,Mn 259.372,,8.12,ppm,8.12,ppm,687935
CC18-887,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,142.7
CC18-887,Samp,Na MultiCal,,-,ppm,1.16,-,-
CC18-887,Samp,Ni 230.299,,0.26,ppm,0.26,ppm,2895
CC18-887,Samp,P multical,,-,ppm,5.13,-,-
CC18-887,Samp,S 181.972,,1.94,ppm,1.94,ppm,830.1
CC18-887,Samp,Zn 206.200,,0.42,ppm,0.42,ppm,1802
CC18-888,Samp,Al 394.401,x,430.3,ppm,430.3,ppm,6592449
CC18-888,Samp,Ca 422.673,,23.38,ppm,23.38,ppm,6812797
CC18-888,Samp,Cu 324.754,,0.21,ppm,0.21,ppm,11854
CC18-888,Samp,Fe 238.204,x,329.4,ppm,329.4,ppm,9652875
CC18-888,Samp,K MultiCal,,-,ppm,75.19,-,-
CC18-888,Samp,Mg 280.270,x,91.44,ppm,91.44,ppm,11918380
CC18-888,Samp,Mn 259.372,,8.14,ppm,8.14,ppm,689858
CC18-888,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,170.8
CC18-888,Samp,Na MultiCal,,-,ppm,1.13,-,-
CC18-888,Samp,Ni 230.299,,0.37,ppm,0.37,ppm,4152
CC18-888,Samp,P multical,,-,ppm,6.5,-,-
CC18-888,Samp,S 181.972,,2.25,ppm,2.25,ppm,957.5
CC18-888,Samp,Zn 206.200,,0.48,ppm,0.48,ppm,2058
CC18-889,Samp,Al 394.401,x,441.2,ppm,441.2,ppm,6708046
CC18-889,Samp,Ca 422.673,x,27.29,ppm,27.29,ppm,7221472
CC18-889,Samp,Cu 324.754,,0.21,ppm,0.21,ppm,11985
CC18-889,Samp,Fe 238.204,x,348,ppm,348,ppm,10074683
CC18-889,Samp,K MultiCal,,-,ppm,73.45,-,-
CC18-889,Samp,Mg 280.270,x,92.62,ppm,92.62,ppm,12073636
CC18-889,Samp,Mn 259.372,,6.94,ppm,6.94,ppm,588463
CC18-889,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,164.5
CC18-889,Samp,Na MultiCal,,-,ppm,1.14,-,-
CC18-889,Samp,Ni 230.299,,0.37,ppm,0.37,ppm,4115
CC18-889,Samp,P multical,,-,ppm,5.52,-,-
CC18-889,Samp,S 181.972,,2.16,ppm,2.16,ppm,922.2
CC18-889,Samp,Zn 206.200,,0.48,ppm,0.48,ppm,2051
CC18-890,Samp,Al 394.401,x,343.9,ppm,343.9,ppm,5673583
CC18-890,Samp,Ca 422.673,,12.63,ppm,12.63,ppm,4672895
CC18-890,Samp,Cu 324.754,,0.21,ppm,0.21,ppm,12219
CC18-890,Samp,Fe 238.204,x,347,ppm,347,ppm,10050873
CC18-890,Samp,K MultiCal,,-,ppm,46.28,-,-
CC18-890,Samp,Mg 280.270,x,75.15,ppm,75.15,ppm,9781977
CC18-890,Samp,Mn 259.372,,10.32,ppm,10.32,ppm,871709
CC18-890,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,204.9
CC18-890,Samp,Na MultiCal,,-,ppm,1.28,-,-
CC18-890,Samp,Ni 230.299,,0.29,ppm,0.29,ppm,3221
CC18-890,Samp,P multical,,-,ppm,5.88,-,-
CC18-890,Samp,S 181.972,,2.1,ppm,2.1,ppm,895.5
CC18-890,Samp,Zn 206.200,,0.44,ppm,0.44,ppm,1891
CC18-891,Samp,Al 394.401,x,373,ppm,373,ppm,5983579
CC18-891,Samp,Ca 422.673,,13.81,ppm,13.81,ppm,4990844
CC18-891,Samp,Cu 324.754,,0.21,ppm,0.21,ppm,11839
CC18-891,Samp,Fe 238.204,x,299.5,ppm,299.5,ppm,8971699
CC18-891,Samp,K MultiCal,,-,ppm,51.97,-,-
CC18-891,Samp,Mg 280.270,x,76.58,ppm,76.58,ppm,9969457
CC18-891,Samp,Mn 259.372,,8.53,ppm,8.53,ppm,722254
CC18-891,Samp,Mo 204.598,v,0.04,ppm,0.04,ppm,217.1
CC18-891,Samp,Na MultiCal,,-,ppm,1.16,-,-
CC18-891,Samp,Ni 230.299,,0.29,ppm,0.29,ppm,3256
CC18-891,Samp,P multical,,-,ppm,5.24,-,-
CC18-891,Samp,S 181.972,,1.98,ppm,1.98,ppm,848.3
CC18-891,Samp,Zn 206.200,,0.44,ppm,0.44,ppm,1897
CC18-892,Samp,Al 394.401,x,330.5,ppm,330.5,ppm,5531272
CC18-892,Samp,Ca 422.673,,12.72,ppm,12.72,ppm,4697430
CC18-892,Samp,Cu 324.754,,0.2,ppm,0.2,ppm,11308
CC18-892,Samp,Fe 238.204,x,274.3,ppm,274.3,ppm,8399339
CC18-892,Samp,K MultiCal,,-,ppm,51.23,-,-
CC18-892,Samp,Mg 280.270,x,72.3,ppm,72.3,ppm,9408411
CC18-892,Samp,Mn 259.372,,9.06,ppm,9.06,ppm,766341
CC18-892,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,163.7
CC18-892,Samp,Na MultiCal,,-,ppm,1.32,-,-
CC18-892,Samp,Ni 230.299,,0.27,ppm,0.27,ppm,2989
CC18-892,Samp,P multical,,-,ppm,6.32,-,-
CC18-892,Samp,S 181.972,,2.24,ppm,2.24,ppm,954.6
CC18-892,Samp,Zn 206.200,,0.44,ppm,0.44,ppm,1889
CC18-893,Samp,Al 394.401,x,384.2,ppm,384.2,ppm,6102525
CC18-893,Samp,Ca 422.673,,13.93,ppm,13.93,ppm,5020563
CC18-893,Samp,Cu 324.754,,0.2,ppm,0.2,ppm,11520
CC18-893,Samp,Fe 238.204,x,282.5,ppm,282.5,ppm,8585999
CC18-893,Samp,K MultiCal,,-,ppm,56.14,-,-
CC18-893,Samp,Mg 280.270,x,79.31,ppm,79.31,ppm,10328195
CC18-893,Samp,Mn 259.372,,9.03,ppm,9.03,ppm,764047
CC18-893,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,162.3
CC18-893,Samp,Na MultiCal,,-,ppm,1.26,-,-
CC18-893,Samp,Ni 230.299,,0.28,ppm,0.28,ppm,3143
CC18-893,Samp,P multical,,-,ppm,5.61,-,-
CC18-893,Samp,S 181.972,,2.03,ppm,2.03,ppm,867.3
CC18-893,Samp,Zn 206.200,,0.45,ppm,0.45,ppm,1913
CC18-894,Samp,Al 394.401,x,293.6,ppm,293.6,ppm,5138742
CC18-894,Samp,Ca 422.673,,13.44,ppm,13.44,ppm,4892822
CC18-894,Samp,Cu 324.754,,0.19,ppm,0.19,ppm,10793
CC18-894,Samp,Fe 238.204,x,284.7,ppm,284.7,ppm,8636752
CC18-894,Samp,K MultiCal,,-,ppm,44.99,-,-
CC18-894,Samp,Mg 280.270,x,67.76,ppm,67.76,ppm,8813478
CC18-894,Samp,Mn 259.372,,8.58,ppm,8.58,ppm,726423
CC18-894,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,164.5
CC18-894,Samp,Na MultiCal,,-,ppm,1.2,-,-
CC18-894,Samp,Ni 230.299,,0.26,ppm,0.26,ppm,2954
CC18-894,Samp,P multical,,-,ppm,6.16,-,-
CC18-894,Samp,S 181.972,,2.36,ppm,2.36,ppm,1001
CC18-894,Samp,Zn 206.200,,0.44,ppm,0.44,ppm,1897
CC18-895,Samp,Al 394.401,x,280.4,ppm,280.4,ppm,4998546
CC18-895,Samp,Ca 422.673,,13.44,ppm,13.44,ppm,4892005
CC18-895,Samp,Cu 324.754,,0.18,ppm,0.18,ppm,10523
CC18-895,Samp,Fe 238.204,x,270.4,ppm,270.4,ppm,8312168
CC18-895,Samp,K MultiCal,,-,ppm,40.06,-,-
CC18-895,Samp,Mg 280.270,x,64.15,ppm,64.15,ppm,8340381
CC18-895,Samp,Mn 259.372,,8.71,ppm,8.71,ppm,737194
CC18-895,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,169.6
CC18-895,Samp,Na MultiCal,,-,ppm,1.34,-,-
CC18-895,Samp,Ni 230.299,,0.26,ppm,0.26,ppm,2888
CC18-895,Samp,P multical,,-,ppm,5.58,-,-
CC18-895,Samp,S 181.972,,2.11,ppm,2.11,ppm,900.4
CC18-895,Samp,Zn 206.200,,0.42,ppm,0.42,ppm,1788
CC18-896,Samp,Al 394.401,x,328,ppm,328,ppm,5504386
CC18-896,Samp,Ca 422.673,,9.82,ppm,9.82,ppm,3839528
CC18-896,Samp,Cu 324.754,,0.19,ppm,0.19,ppm,10870
CC18-896,Samp,Fe 238.204,x,353.7,ppm,353.7,ppm,10202743
CC18-896,Samp,K MultiCal,,-,ppm,48.27,-,-
CC18-896,Samp,Mg 280.270,x,64.09,ppm,64.09,ppm,8332184
CC18-896,Samp,Mn 259.372,,8.03,ppm,8.03,ppm,680641
CC18-896,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,147.8
CC18-896,Samp,Na MultiCal,,-,ppm,1.23,-,-
CC18-896,Samp,Ni 230.299,,0.29,ppm,0.29,ppm,3279
CC18-896,Samp,P multical,,-,ppm,5.79,-,-
CC18-896,Samp,S 181.972,,2,ppm,2,ppm,855.1
CC18-896,Samp,Zn 206.200,,0.45,ppm,0.45,ppm,1943
CC18-897,Samp,Al 394.401,x,372.7,ppm,372.7,ppm,5979459
CC18-897,Samp,Ca 422.673,,11.05,ppm,11.05,ppm,4220487
CC18-897,Samp,Cu 324.754,,0.19,ppm,0.19,ppm,11228
CC18-897,Samp,Fe 238.204,x,323.7,ppm,323.7,ppm,9522245
CC18-897,Samp,K MultiCal,,-,ppm,51.67,-,-
CC18-897,Samp,Mg 280.270,x,68.46,ppm,68.46,ppm,8905487
CC18-897,Samp,Mn 259.372,,7.66,ppm,7.66,ppm,649193
CC18-897,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,161.9
CC18-897,Samp,Na MultiCal,,-,ppm,1.2,-,-
CC18-897,Samp,Ni 230.299,,0.29,ppm,0.29,ppm,3283
CC18-897,Samp,P multical,,-,ppm,5.09,-,-
CC18-897,Samp,S 181.972,,1.92,ppm,1.92,ppm,822.7
CC18-897,Samp,Zn 206.200,,0.46,ppm,0.46,ppm,1989
CC18-898,Samp,Al 394.401,x,279.1,ppm,279.1,ppm,4983956
CC18-898,Samp,Ca 422.673,,11.21,ppm,11.21,ppm,4265179
CC18-898,Samp,Cu 324.754,,0.16,ppm,0.16,ppm,9623
CC18-898,Samp,Fe 238.204,x,261.6,ppm,261.6,ppm,8111046
CC18-898,Samp,K MultiCal,,-,ppm,34.36,-,-
CC18-898,Samp,Mg 280.270,x,53.24,ppm,53.24,ppm,6909413
CC18-898,Samp,Mn 259.372,,8.93,ppm,8.93,ppm,756023
CC18-898,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,140.5
CC18-898,Samp,Na MultiCal,,-,ppm,1.11,-,-
CC18-898,Samp,Ni 230.299,,0.22,ppm,0.22,ppm,2478
CC18-898,Samp,P multical,,-,ppm,5.43,-,-
CC18-898,Samp,S 181.972,,1.99,ppm,1.99,ppm,851.3
CC18-898,Samp,Zn 206.200,,0.43,ppm,0.43,ppm,1857
CC18-899,Samp,Al 394.401,x,274.2,ppm,274.2,ppm,4932019
CC18-899,Samp,Ca 422.673,,10.66,ppm,10.66,ppm,4101446
CC18-899,Samp,Cu 324.754,,0.15,ppm,0.15,ppm,9101
CC18-899,Samp,Fe 238.204,,248.4,ppm,248.4,ppm,7808704
CC18-899,Samp,K MultiCal,,-,ppm,32.86,-,-
CC18-899,Samp,Mg 280.270,x,51.15,ppm,51.15,ppm,6634960
CC18-899,Samp,Mn 259.372,,8.55,ppm,8.55,ppm,723685
CC18-899,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,165.2
CC18-899,Samp,Na MultiCal,,-,ppm,1.18,-,-
CC18-899,Samp,Ni 230.299,,0.21,ppm,0.21,ppm,2387
CC18-899,Samp,P multical,,-,ppm,5.17,-,-
CC18-899,Samp,S 181.972,,1.9,ppm,1.9,ppm,814.3
CC18-899,Samp,Zn 206.200,,0.42,ppm,0.42,ppm,1823
CC18-900,Samp,Al 394.401,x,275.3,ppm,275.3,ppm,4943590
CC18-900,Samp,Ca 422.673,,13.96,ppm,13.96,ppm,5028107
CC18-900,Samp,Cu 324.754,,0.18,ppm,0.18,ppm,10582
CC18-900,Samp,Fe 238.204,x,260.6,ppm,260.6,ppm,8088795
CC18-900,Samp,K MultiCal,,-,ppm,37.77,-,-
CC18-900,Samp,Mg 280.270,x,59.75,ppm,59.75,ppm,7763190
CC18-900,Samp,Mn 259.372,,10.99,ppm,10.99,ppm,928188
CC18-900,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,146.2
CC18-900,Samp,Na MultiCal,,-,ppm,1.03,-,-
CC18-900,Samp,Ni 230.299,,0.24,ppm,0.24,ppm,2753
CC18-900,Samp,P multical,,-,ppm,6.17,-,-
CC18-900,Samp,S 181.972,,2.24,ppm,2.24,ppm,953.2
CC18-900,Samp,Zn 206.200,,0.44,ppm,0.44,ppm,1870
CC18-901,Samp,Al 394.401,x,264.7,ppm,264.7,ppm,4830754
CC18-901,Samp,Ca 422.673,,12.7,ppm,12.7,ppm,4692948
CC18-901,Samp,Cu 324.754,,0.17,ppm,0.17,ppm,9930
CC18-901,Samp,Fe 238.204,,237.2,ppm,237.2,ppm,7549479
CC18-901,Samp,K MultiCal,,-,ppm,34.17,-,-
CC18-901,Samp,Mg 280.270,x,57.37,ppm,57.37,ppm,7450590
CC18-901,Samp,Mn 259.372,,10.3,ppm,10.3,ppm,870681
CC18-901,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,135.9
CC18-901,Samp,Na MultiCal,,-,ppm,1.08,-,-
CC18-901,Samp,Ni 230.299,,0.23,ppm,0.23,ppm,2601
CC18-901,Samp,P multical,,-,ppm,6.07,-,-
CC18-901,Samp,S 181.972,,2.17,ppm,2.17,ppm,924
CC18-901,Samp,Zn 206.200,,0.41,ppm,0.41,ppm,1769
CC18-902,Samp,Al 394.401,,243.3,ppm,243.3,ppm,4599755
CC18-902,Samp,Ca 422.673,,11.82,ppm,11.82,ppm,4444773
CC18-902,Samp,Cu 324.754,,0.16,ppm,0.16,ppm,9267
CC18-902,Samp,Fe 238.204,,229.2,ppm,229.2,ppm,7359575
CC18-902,Samp,K MultiCal,,-,ppm,22.92,-,-
CC18-902,Samp,Mg 280.270,x,40.44,ppm,40.44,ppm,5230086
CC18-902,Samp,Mn 259.372,,8.56,ppm,8.56,ppm,724436
CC18-902,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,131.5
CC18-902,Samp,Na MultiCal,,-,ppm,1.04,-,-
CC18-902,Samp,Ni 230.299,,0.19,ppm,0.19,ppm,2135
CC18-902,Samp,P multical,,-,ppm,5.75,-,-
CC18-902,Samp,S 181.972,,2.06,ppm,2.06,ppm,879.2
CC18-902,Samp,Zn 206.200,,0.42,ppm,0.42,ppm,1811
CC18-903,Samp,Al 394.401,,249.6,ppm,249.6,ppm,4669001
CC18-903,Samp,Ca 422.673,,11.86,ppm,11.86,ppm,4456942
CC18-903,Samp,Cu 324.754,,0.15,ppm,0.15,ppm,8631
CC18-903,Samp,Fe 238.204,,225.8,ppm,225.8,ppm,7272170
CC18-903,Samp,K MultiCal,,-,ppm,23.63,-,-
CC18-903,Samp,Mg 280.270,x,42.42,ppm,42.42,ppm,5490086
CC18-903,Samp,Mn 259.372,,7.93,ppm,7.93,ppm,672044
CC18-903,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,136.2
CC18-903,Samp,Na MultiCal,,-,ppm,1.18,-,-
CC18-903,Samp,Ni 230.299,,0.19,ppm,0.19,ppm,2128
CC18-903,Samp,P multical,,-,ppm,5.02,-,-
CC18-903,Samp,S 181.972,,1.86,ppm,1.86,ppm,801.6
CC18-903,Samp,Zn 206.200,,0.41,ppm,0.41,ppm,1772
blank,Samp,Al 394.401,,0.79,ppm,0.79,ppm,22544
blank,Samp,Ca 422.673,v,0.04,ppm,0.04,ppm,53120
blank,Samp,Cu 324.754,uv,0,ppm,0,ppm,527.7
blank,Samp,Fe 238.204,,0.61,ppm,0.61,ppm,24467
blank,Samp,K MultiCal,,-,ppm,0.19,-,-
blank,Samp,Mg 280.270,,0.13,ppm,0.13,ppm,16127
blank,Samp,Mn 259.372,v,0.02,ppm,0.02,ppm,1730
blank,Samp,Mo 204.598,uv,0,ppm,0,ppm,55
blank,Samp,Na MultiCal,,-,ppm,0.79,-,-
blank,Samp,Ni 230.299,uv,0,ppm,0,ppm,79.51
blank,Samp,P multical,,-,ppm,0.04,-,-
blank,Samp,S 181.972,uv,0,ppm,0,ppm,49.04
blank,Samp,Zn 206.200,uv,0,ppm,0,ppm,35.73
blank,Samp,Al 394.401,,0.27,ppm,0.27,ppm,8587
blank,Samp,Ca 422.673,uv,0,ppm,0,ppm,33787
blank,Samp,Cu 324.754,uv,-0.01,ppm,-0.01,ppm,405.7
blank,Samp,Fe 238.204,v,0.04,ppm,0.04,ppm,1647
blank,Samp,K MultiCal,,-,ppm,0.14,-,-
blank,Samp,Mg 280.270,v,0.03,ppm,0.03,ppm,3049
blank,Samp,Mn 259.372,v,0,ppm,0,ppm,133.4
blank,Samp,Mo 204.598,uv,0,ppm,0,ppm,48.09
blank,Samp,Na MultiCal,,-,ppm,0.79,-,-
blank,Samp,Ni 230.299,uv,0,ppm,0,ppm,94.14
blank,Samp,P multical,,-,ppm,0.03,-,-
blank,Samp,S 181.972,,0.02,ppm,0.02,ppm,56.92
blank,Samp,Zn 206.200,uv,0,ppm,0,ppm,26.93
HAG,Samp,Al 394.401,,179.5,ppm,179.5,ppm,3764467
HAG,Samp,Ca 422.673,,17.35,ppm,17.35,ppm,5819777
HAG,Samp,Cu 324.754,,0.12,ppm,0.12,ppm,7287
HAG,Samp,Fe 238.204,x,280.1,ppm,280.1,ppm,8531119
HAG,Samp,K MultiCal,,-,ppm,11.95,-,-
HAG,Samp,Mg 280.270,,18.19,ppm,18.19,ppm,2317641
HAG,Samp,Mn 259.372,,11,ppm,11,ppm,928309
HAG,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,191.6
HAG,Samp,Na MultiCal,,-,ppm,1.1,-,-
HAG,Samp,Ni 230.299,,0.18,ppm,0.18,ppm,2072
HAG,Samp,P multical,,-,ppm,5.3,-,-
HAG,Samp,S 181.972,,2.02,ppm,2.02,ppm,863.8
HAG,Samp,Zn 206.200,,0.42,ppm,0.42,ppm,1816
HAG,Samp,Al 394.401,,177,ppm,177,ppm,3724844
HAG,Samp,Ca 422.673,,20.51,ppm,20.51,ppm,6405425
HAG,Samp,Cu 324.754,,0.12,ppm,0.12,ppm,7464
HAG,Samp,Fe 238.204,x,283.7,ppm,283.7,ppm,8613545
HAG,Samp,K MultiCal,,-,ppm,12.07,-,-
HAG,Samp,Mg 280.270,,17.47,ppm,17.47,ppm,2224626
HAG,Samp,Mn 259.372,,10.37,ppm,10.37,ppm,875744
HAG,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,197.1
HAG,Samp,Na MultiCal,,-,ppm,1.06,-,-
HAG,Samp,Ni 230.299,,0.19,ppm,0.19,ppm,2175
HAG,Samp,P multical,,-,ppm,5.26,-,-
HAG,Samp,S 181.972,,2.05,ppm,2.05,ppm,876
HAG,Samp,Zn 206.200,,0.44,ppm,0.44,ppm,1906
CC19-904,Samp,Al 394.401,x,311.4,ppm,311.4,ppm,5328269
CC19-904,Samp,Ca 422.673,,16.09,ppm,16.09,ppm,5543944
CC19-904,Samp,Cu 324.754,,0.18,ppm,0.18,ppm,10303
CC19-904,Samp,Fe 238.204,x,265.5,ppm,265.5,ppm,8200720
CC19-904,Samp,K MultiCal,,-,ppm,46.85,-,-
CC19-904,Samp,Mg 280.270,x,76.31,ppm,76.31,ppm,9934503
CC19-904,Samp,Mn 259.372,,12.01,ppm,12.01,ppm,1012517
CC19-904,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,139
CC19-904,Samp,Na MultiCal,,-,ppm,1.42,-,-
CC19-904,Samp,Ni 230.299,,0.26,ppm,0.26,ppm,2889
CC19-904,Samp,P multical,,-,ppm,7.02,-,-
CC19-904,Samp,S 181.972,,2.75,ppm,2.75,ppm,1158
CC19-904,Samp,Zn 206.200,,0.46,ppm,0.46,ppm,1966
CC18-905,Samp,Al 394.401,x,328.9,ppm,328.9,ppm,5514060
