"Solution Label","Type","Element","Flags","Soln Conc","Units","Corr Con","Units","Int"
"CC18-426","Samp","Fe 238.204","",3.69,"ppm",3.69,"ppm",181014
"CC18-426","Samp","K MultiCal","","-","ppm",128.8,"-","-"
"CC18-426","Samp","Mn 259.372","",0.86,"ppm",0.86,"ppm",94443
"CC18-426","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",81.45
"CC18-426","Samp","Na MultiCal","","-","ppm",52.04,"-","-"
"CC18-426","Samp","Ni 230.299","",0.05,"ppm",0.05,"ppm",695.4
"CC18-426","Samp","P multical","","-","ppm",30.82,"-","-"
"CC18-426","Samp","S 181.972","",14.52,"ppm",14.52,"ppm",6179
"CC18-426","Samp","Zn 206.200","",0.76,"ppm",0.76,"ppm",3649
"CC18-428","Samp","Ca Multical","o","-","ppm",82.65,"-","-"
"CC18-428","Samp","Al 394.401","",1.87,"ppm",1.87,"ppm",53336
"CC18-428","Samp","Cu 324.754","",2.31,"ppm",2.31,"ppm",146141
"CC18-428","Samp","Fe 238.204","",3.89,"ppm",3.89,"ppm",190908
"CC18-428","Samp","K MultiCal","","-","ppm",136.8,"-","-"
"CC18-428","Samp","Mn 259.372","",0.91,"ppm",0.91,"ppm",99887
"CC18-428","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",107.5
"CC18-428","Samp","Na MultiCal","","-","ppm",55.03,"-","-"
"CC18-428","Samp","Ni 230.299","",0.05,"ppm",0.05,"ppm",710.9
"CC18-428","Samp","P multical","","-","ppm",32.79,"-","-"
"CC18-428","Samp","S 181.972","",15.24,"ppm",15.24,"ppm",6484
"CC18-428","Samp","Zn 206.200","",0.81,"ppm",0.81,"ppm",3875
"CC18-430","Samp","Ca Multical","o","-","ppm",63.41,"-","-"
"CC18-430","Samp","Al 394.401","",1.40,"ppm",1.40,"ppm",40587
"CC18-430","Samp","Cu 324.754","",1.65,"ppm",1.65,"ppm",104828
"CC18-430","Samp","Fe 238.204","",2.78,"ppm",2.78,"ppm",136585
"CC18-430","Samp","K MultiCal","","-","ppm",95.56,"-","-"
"CC18-430","Samp","Mn 259.372","",0.65,"ppm",0.65,"ppm",71331
"CC18-430","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",88.40
"CC18-430","Samp","Na MultiCal","","-","ppm",39.27,"-","-"
"CC18-430","Samp","Ni 230.299","",0.04,"ppm",0.04,"ppm",524.3
"CC18-430","Samp","P multical","","-","ppm",23.09,"-","-"
"CC18-430","Samp","S 181.972","",10.80,"ppm",10.80,"ppm",4608
"CC18-430","Samp","Zn 206.200","",0.58,"ppm",0.58,"ppm",2783
"CC18-431","Samp","Ca Multical","o","-","ppm",67.16,"-","-"
"CC18-431","Samp","Al 394.401","",1.46,"ppm",1.46,"ppm",42040
"CC18-431","Samp","Cu 324.754","",1.84,"ppm",1.84,"ppm",116421
"CC18-431","Samp","Fe 238.204","",3.01,"ppm",3.01,"ppm",147550
"CC18-431","Samp","K MultiCal","","-","ppm",107.8,"-","-"
"CC18-431","Samp","Mn 259.372","",0.71,"ppm",0.71,"ppm",77818
"CC18-431","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",85.18
"CC18-431","Samp","Na MultiCal","","-","ppm",43.89,"-","-"
"CC18-431","Samp","Ni 230.299","",0.04,"ppm",0.04,"ppm",589.0
"CC18-431","Samp","P multical","","-","ppm",24.58,"-","-"
"CC18-431","Samp","S 181.972","",12.34,"ppm",12.34,"ppm",5261
"CC18-431","Samp","Zn 206.200","",0.64,"ppm",0.64,"ppm",3062
"CC18-432","Samp","Ca Multical","o","-","ppm",62.00,"-","-"
"CC18-432","Samp","Al 394.401","",1.33,"ppm",1.33,"ppm",38607
"CC18-432","Samp","Cu 324.754","",1.74,"ppm",1.74,"ppm",110420
"CC18-432","Samp","Fe 238.204","",2.74,"ppm",2.74,"ppm",134460
"CC18-432","Samp","K MultiCal","","-","ppm",104.3,"-","-"
"CC18-432","Samp","Mn 259.372","",0.65,"ppm",0.65,"ppm",71772
"CC18-432","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",102.2
"CC18-432","Samp","Na MultiCal","","-","ppm",42.12,"-","-"
"CC18-432","Samp","Ni 230.299","",0.04,"ppm",0.04,"ppm",573.9
"CC18-432","Samp","P multical","","-","ppm",21.91,"-","-"
"CC18-432","Samp","S 181.972","",11.51,"ppm",11.51,"ppm",4910
"CC18-432","Samp","Zn 206.200","",0.60,"ppm",0.60,"ppm",2900
"CC18-433","Samp","Ca Multical","o","-","ppm",72.22,"-","-"
"CC18-433","Samp","Al 394.401","",1.54,"ppm",1.54,"ppm",44296
"CC18-433","Samp","Cu 324.754","",1.92,"ppm",1.92,"ppm",121478
"CC18-433","Samp","Fe 238.204","",3.27,"ppm",3.27,"ppm",160360
"CC18-433","Samp","K MultiCal","","-","ppm",109.9,"-","-"
"CC18-433","Samp","Mn 259.372","",0.75,"ppm",0.75,"ppm",82098
"CC18-433","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",71.96
"CC18-433","Samp","Na MultiCal","","-","ppm",44.04,"-","-"
"CC18-433","Samp","Ni 230.299","",0.04,"ppm",0.04,"ppm",633.3
"CC18-433","Samp","P multical","","-","ppm",27.53,"-","-"
"CC18-433","Samp","S 181.972","",13.48,"ppm",13.48,"ppm",5741
"CC18-433","Samp","Zn 206.200","",0.67,"ppm",0.67,"ppm",3222
"CC18-434","Samp","Ca Multical","o","-","ppm",80.27,"-","-"
"CC18-434","Samp","Al 394.401","",1.75,"ppm",1.75,"ppm",50146
"CC18-434","Samp","Cu 324.754","",2.19,"ppm",2.19,"ppm",138252
"CC18-434","Samp","Fe 238.204","",3.75,"ppm",3.75,"ppm",183671
"CC18-434","Samp","K MultiCal","","-","ppm",127.8,"-","-"
"CC18-434","Samp","Mn 259.372","",0.87,"ppm",0.87,"ppm",94931
"CC18-434","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",87.51
"CC18-434","Samp","Na MultiCal","","-","ppm",51.55,"-","-"
"CC18-434","Samp","Ni 230.299","",0.05,"ppm",0.05,"ppm",702.6
"CC18-434","Samp","P multical","","-","ppm",31.72,"-","-"
"CC18-434","Samp","S 181.972","",15.67,"ppm",15.67,"ppm",6663
"CC18-434","Samp","Zn 206.200","",0.77,"ppm",0.77,"ppm",3682
"CC18-456","Samp","Mg Multical","","-","ppm",1.04,"-","-"
"CC18-456","Samp","Ca Multical","","-","ppm",4.78,"-","-"
"CC18-456","Samp","Al 394.401","",0.23,"ppm",0.23,"ppm",8574
"CC18-456","Samp","Cu 324.754","",0.05,"ppm",0.05,"ppm",3881
"CC18-456","Samp","Fe 238.204","",0.49,"ppm",0.49,"ppm",24435
"CC18-456","Samp","K MultiCal","","-","ppm",54.52,"-","-"
"CC18-456","Samp","Mn 259.372","v",0.04,"ppm",0.04,"ppm",4826
"CC18-456","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",63.21
"CC18-456","Samp","Na MultiCal","","-","ppm",12.28,"-","-"
"CC18-456","Samp","Ni 230.299","",0.01,"ppm",0.01,"ppm",157.6
"CC18-456","Samp","P multical","","-","ppm",6.49,"-","-"
"CC18-456","Samp","S 181.972","",2.81,"ppm",2.81,"ppm",1227
"CC18-456","Samp","Zn 206.200","",0.24,"ppm",0.24,"ppm",1171
"CC18-458","Samp","Mg Multical","","-","ppm",0.59,"-","-"
"CC18-458","Samp","Ca Multical","o","-","ppm",5.93,"-","-"
"CC18-458","Samp","Al 394.401","",0.25,"ppm",0.25,"ppm",9171
"CC18-458","Samp","Cu 324.754","",0.06,"ppm",0.06,"ppm",4752
"CC18-458","Samp","Fe 238.204","",0.61,"ppm",0.61,"ppm",30289
"CC18-458","Samp","K MultiCal","","-","ppm",84.00,"-","-"
"CC18-458","Samp","Mn 259.372","v",0.04,"ppm",0.04,"ppm",5119
"CC18-458","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",63.00
"CC18-458","Samp","Na MultiCal","","-","ppm",18.75,"-","-"
"CC18-458","Samp","Ni 230.299","",0.01,"ppm",0.01,"ppm",192.4
"CC18-458","Samp","P multical","","-","ppm",7.55,"-","-"
"CC18-458","Samp","S 181.972","",3.94,"ppm",3.94,"ppm",1708
"CC18-458","Samp","Zn 206.200","",0.32,"ppm",0.32,"ppm",1539
"CC18-460","Samp","Mg Multical","","-","ppm",0.57,"-","-"
"CC18-460","Samp","Ca Multical","o","-","ppm",5.88,"-","-"
"CC18-460","Samp","Al 394.401","",0.24,"ppm",0.24,"ppm",8832
"CC18-460","Samp","Cu 324.754","",0.06,"ppm",0.06,"ppm",4717
"CC18-460","Samp","Fe 238.204","",0.59,"ppm",0.59,"ppm",29051
"CC18-460","Samp","K MultiCal","","-","ppm",81.01,"-","-"
"CC18-460","Samp","Mn 259.372","v",0.04,"ppm",0.04,"ppm",4944
"CC18-460","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",70.82
"CC18-460","Samp","Na MultiCal","","-","ppm",18.04,"-","-"
"CC18-460","Samp","Ni 230.299","",0.01,"ppm",0.01,"ppm",187.0
"CC18-460","Samp","P multical","","-","ppm",7.30,"-","-"
"CC18-460","Samp","S 181.972","",3.81,"ppm",3.81,"ppm",1651
"CC18-460","Samp","Zn 206.200","",0.31,"ppm",0.31,"ppm",1518
"CC18-462","Samp","Mg Multical","","-","ppm",0.65,"-","-"
"CC18-462","Samp","Ca Multical","o","-","ppm",6.21,"-","-"
"CC18-462","Samp","Al 394.401","",0.26,"ppm",0.26,"ppm",9255
"CC18-462","Samp","Cu 324.754","",0.07,"ppm",0.07,"ppm",5390
"CC18-462","Samp","Fe 238.204","",0.70,"ppm",0.70,"ppm",34676
"CC18-462","Samp","K MultiCal","","-","ppm",89.79,"-","-"
"CC18-462","Samp","Mn 259.372","v",0.05,"ppm",0.05,"ppm",5893
"CC18-462","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",77.67
"CC18-462","Samp","Na MultiCal","","-","ppm",20.45,"-","-"
"CC18-462","Samp","Ni 230.299","",0.01,"ppm",0.01,"ppm",238.7
"CC18-462","Samp","P multical","","-","ppm",8.36,"-","-"
"CC18-462","Samp","S 181.972","",4.34,"ppm",4.34,"ppm",1878
"CC18-462","Samp","Zn 206.200","",0.37,"ppm",0.37,"ppm",1786
"CC18-463","Samp","Ca Multical","o","-","ppm",6.01,"-","-"
"CC18-463","Samp","Al 394.401","",4.48,"ppm",4.48,"ppm",124299
"CC18-463","Samp","Cu 324.754","",1.41,"ppm",1.41,"ppm",89693
"CC18-463","Samp","Fe 238.204","",23.89,"ppm",23.89,"ppm",1143457
"CC18-463","Samp","K MultiCal","","-","ppm",46.78,"-","-"
"CC18-463","Samp","Mn 259.372","",2.19,"ppm",2.19,"ppm",237985
"CC18-463","Samp","Mo 204.598","",0.08,"ppm",0.08,"ppm",464.4
"CC18-463","Samp","Na MultiCal","","-","ppm",12.98,"-","-"
"CC18-463","Samp","Ni 230.299","",0.11,"ppm",0.11,"ppm",1478
"CC18-463","Samp","P multical","","-","ppm",156.9,"-","-"
"CC18-463","Samp","S 181.972","",79.62,"ppm",79.62,"ppm",33152
"CC18-463","Samp","Zn 206.200","",4.16,"ppm",4.16,"ppm",19699
"CC18-464","Samp","Mg Multical","","-","ppm",2.28,"-","-"
"CC18-464","Samp","Ca Multical","o","-","ppm",5.44,"-","-"
"CC18-464","Samp","Al 394.401","",0.21,"ppm",0.21,"ppm",8097
"CC18-464","Samp","Cu 324.754","",0.04,"ppm",0.04,"ppm",3003
"CC18-464","Samp","Fe 238.204","",0.39,"ppm",0.39,"ppm",19570
"CC18-464","Samp","K MultiCal","","-","ppm",88.17,"-","-"
"CC18-464","Samp","Mn 259.372","",0.09,"ppm",0.09,"ppm",10469
"CC18-464","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",87.28
"CC18-464","Samp","Na MultiCal","","-","ppm",29.04,"-","-"
"CC18-464","Samp","Ni 230.299","",0.01,"ppm",0.01,"ppm",156.4
"CC18-464","Samp","P multical","","-","ppm",5.91,"-","-"
"CC18-464","Samp","S 181.972","",4.45,"ppm",4.45,"ppm",1921
"CC18-464","Samp","Zn 206.200","",0.20,"ppm",0.20,"ppm",974.1
"CC18-466","Samp","Mg Multical","","-","ppm",2.45,"-","-"
"CC18-466","Samp","Ca Multical","o","-","ppm",6.72,"-","-"
"CC18-466","Samp","Al 394.401","",0.23,"ppm",0.23,"ppm",8550
"CC18-466","Samp","Cu 324.754","",0.06,"ppm",0.06,"ppm",4594
"CC18-466","Samp","Fe 238.204","",0.63,"ppm",0.63,"ppm",31082
"CC18-466","Samp","K MultiCal","","-","ppm",166.8,"-","-"
"CC18-466","Samp","Mn 259.372","",0.14,"ppm",0.14,"ppm",15516
"CC18-466","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",90.46
"CC18-466","Samp","Na MultiCal","","-","ppm",52.57,"-","-"
"CC18-466","Samp","Ni 230.299","",0.01,"ppm",0.01,"ppm",254.1
"CC18-466","Samp","P multical","","-","ppm",7.65,"-","-"
"CC18-466","Samp","S 181.972","",10.84,"ppm",10.84,"ppm",4626
"CC18-466","Samp","Zn 206.200","",0.35,"ppm",0.35,"ppm",1712
"CC18-468","Samp","Mg Multical","","-","ppm",1.93,"-","-"
"CC18-468","Samp","Ca Multical","o","-","ppm",6.62,"-","-"
"CC18-468","Samp","Al 394.401","",0.21,"ppm",0.21,"ppm",8130
"CC18-468","Samp","Cu 324.754","",0.05,"ppm",0.05,"ppm",3966
"CC18-468","Samp","Fe 238.204","",0.52,"ppm",0.52,"ppm",25685
"CC18-468","Samp","K MultiCal","","-","ppm",146.8,"-","-"
"CC18-468","Samp","Mn 259.372","",0.11,"ppm",0.11,"ppm",12183
"CC18-468","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",86.50
"CC18-468","Samp","Na MultiCal","","-","ppm",46.87,"-","-"
"CC18-468","Samp","Ni 230.299","",0.01,"ppm",0.01,"ppm",243.8
"CC18-468","Samp","P multical","","-","ppm",6.31,"-","-"
"CC18-468","Samp","S 181.972","",9.55,"ppm",9.55,"ppm",4081
"CC18-468","Samp","Zn 206.200","",0.29,"ppm",0.29,"ppm",1411
"CC18-471","Samp","Ca Multical","o","-","ppm",5.81,"-","-"
"CC18-471","Samp","Al 394.401","",6.86,"ppm",6.86,"ppm",188393
"CC18-471","Samp","Cu 324.754","",1.28,"ppm",1.28,"ppm",81141
"CC18-471","Samp","Fe 238.204","",19.43,"ppm",19.43,"ppm",934799
"CC18-471","Samp","K MultiCal","","-","ppm",65.01,"-","-"
"CC18-471","Samp","Mn 259.372","",10.44,"ppm",10.44,"ppm",1119796
"CC18-471","Samp","Mo 204.598","",0.06,"ppm",0.06,"ppm",375.7
"CC18-471","Samp","Na MultiCal","","-","ppm",14.52,"-","-"
"CC18-471","Samp","Ni 230.299","",0.08,"ppm",0.08,"ppm",1100
"CC18-471","Samp","S 181.972","",59.39,"ppm",59.39,"ppm",24870
"CC18-471","Samp","Zn 206.200","",3.49,"ppm",3.49,"ppm",16541
"CC18-472","Samp","Ca Multical","o","-","ppm",81.93,"-","-"
"CC18-472","Samp","Al 394.401","",2.52,"ppm",2.52,"ppm",71047
"CC18-472","Samp","Cu 324.754","",1.51,"ppm",1.51,"ppm",96085
"CC18-472","Samp","Fe 238.204","",14.67,"ppm",14.67,"ppm",709905
"CC18-472","Samp","K MultiCal","","-","ppm",128.4,"-","-"
"CC18-472","Samp","Mn 259.372","",3.22,"ppm",3.22,"ppm",349489
"CC18-472","Samp","Mo 204.598","",0.08,"ppm",0.08,"ppm",488.8
"CC18-472","Samp","Na MultiCal","","-","ppm",30.15,"-","-"
"CC18-472","Samp","Ni 230.299","",0.04,"ppm",0.04,"ppm",546.4
"CC18-472","Samp","P multical","","-","ppm",201.5,"-","-"
"CC18-472","Samp","S 181.972","",42.86,"ppm",42.86,"ppm",18035
"CC18-472","Samp","Zn 206.200","",11.37,"ppm",11.37,"ppm",53335
"CC18-474","Samp","Mg Multical","","-","ppm",10.88,"-","-"
"CC18-474","Samp","Ca Multical","o","-","ppm",6.74,"-","-"
"CC18-474","Samp","Al 394.401","",1.12,"ppm",1.12,"ppm",32841
"CC18-474","Samp","Cu 324.754","",0.96,"ppm",0.96,"ppm",61377
"CC18-474","Samp","Fe 238.204","",6.81,"ppm",6.81,"ppm",332468
"CC18-474","Samp","K MultiCal","","-","ppm",120.3,"-","-"
"CC18-474","Samp","Mn 259.372","",0.71,"ppm",0.71,"ppm",78040
"CC18-474","Samp","Mo 204.598","v",0.04,"ppm",0.04,"ppm",264.3
"CC18-474","Samp","Na MultiCal","","-","ppm",31.59,"-","-"
"CC18-474","Samp","Ni 230.299","",0.02,"ppm",0.02,"ppm",320.7
"CC18-474","Samp","P multical","","-","ppm",24.15,"-","-"
"CC18-474","Samp","S 181.972","",22.73,"ppm",22.73,"ppm",9633
"CC18-474","Samp","Zn 206.200","",5.92,"ppm",5.92,"ppm",27969
"CC18-476","Samp","Mg Multical","","-","ppm",13.23,"-","-"
"CC18-476","Samp","Ca Multical","o","-","ppm",17.35,"-","-"
"CC18-476","Samp","Al 394.401","",1.34,"ppm",1.34,"ppm",38986
"CC18-476","Samp","Cu 324.754","",1.16,"ppm",1.16,"ppm",73981
"CC18-476","Samp","Fe 238.204","",8.19,"ppm",8.19,"ppm",399433
"CC18-476","Samp","K MultiCal","","-","ppm",99.67,"-","-"
"CC18-476","Samp","Mn 259.372","",0.86,"ppm",0.86,"ppm",94089
"CC18-476","Samp","Mo 204.598","v",0.06,"ppm",0.06,"ppm",351.5
"CC18-476","Samp","Na MultiCal","","-","ppm",26.17,"-","-"
"CC18-476","Samp","Ni 230.299","",0.02,"ppm",0.02,"ppm",344.7
"CC18-476","Samp","P multical","","-","ppm",27.95,"-","-"
"CC18-476","Samp","S 181.972","",25.89,"ppm",25.89,"ppm",10957
"CC18-476","Samp","Zn 206.200","",7.16,"ppm",7.16,"ppm",33749
"CC18-481","Samp","Ca Multical","o","-","ppm",122.7,"-","-"
"CC18-481","Samp","Al 394.401","",3.25,"ppm",3.25,"ppm",90844
"CC18-481","Samp","Cu 324.754","",0.81,"ppm",0.81,"ppm",51977
"CC18-481","Samp","Fe 238.204","",15.28,"ppm",15.28,"ppm",738574
"CC18-481","Samp","K MultiCal","","-","ppm",72.13,"-","-"
"CC18-481","Samp","Mn 259.372","",5.12,"ppm",5.12,"ppm",553914
"CC18-481","Samp","Mo 204.598","v",0.06,"ppm",0.06,"ppm",359.3
"CC18-481","Samp","Na MultiCal","","-","ppm",14.42,"-","-"
"CC18-481","Samp","Ni 230.299","",0.04,"ppm",0.04,"ppm",528.9
"CC18-481","Samp","S 181.972","",38.46,"ppm",38.46,"ppm",16207
"CC18-481","Samp","Zn 206.200","",8.88,"ppm",8.88,"ppm",41763
"CC18-485","Samp","Mg Multical","","-","ppm",15.72,"-","-"
"CC18-485","Samp","Ca Multical","o","-","ppm",25.23,"-","-"
"CC18-485","Samp","Al 394.401","",1.15,"ppm",1.15,"ppm",33785
"CC18-485","Samp","Cu 324.754","",0.88,"ppm",0.88,"ppm",56351
"CC18-485","Samp","Fe 238.204","",4.60,"ppm",4.60,"ppm",225429
"CC18-485","Samp","K MultiCal","","-","ppm",79.99,"-","-"
"CC18-485","Samp","Mn 259.372","",0.61,"ppm",0.61,"ppm",67345
"CC18-485","Samp","Mo 204.598","v",0.05,"ppm",0.05,"ppm",322.2
"CC18-485","Samp","Na MultiCal","","-","ppm",11.72,"-","-"
"CC18-485","Samp","Ni 230.299","",0.02,"ppm",0.02,"ppm",386.8
"CC18-485","Samp","P multical","","-","ppm",39.99,"-","-"
"CC18-485","Samp","S 181.972","",12.87,"ppm",12.87,"ppm",5482
"CC18-485","Samp","Zn 206.200","",1.68,"ppm",1.68,"ppm",8015
"CC18-487","Samp","Mg Multical","","-","ppm",8.44,"-","-"
"CC18-487","Samp","Ca Multical","o","-","ppm",22.13,"-","-"
"CC18-487","Samp","Al 394.401","",0.93,"ppm",0.93,"ppm",27776
"CC18-487","Samp","Cu 324.754","",1.12,"ppm",1.12,"ppm",71470
"CC18-487","Samp","Fe 238.204","",4.03,"ppm",4.03,"ppm",197340
"CC18-487","Samp","K MultiCal","","-","ppm",133.8,"-","-"
"CC18-487","Samp","Mn 259.372","",0.54,"ppm",0.54,"ppm",58866
"CC18-487","Samp","Mo 204.598","",0.07,"ppm",0.07,"ppm",407.3
"CC18-487","Samp","Na MultiCal","","-","ppm",19.48,"-","-"
"CC18-487","Samp","Ni 230.299","",0.03,"ppm",0.03,"ppm",411.9
"CC18-487","Samp","P multical","","-","ppm",31.44,"-","-"
"CC18-487","Samp","S 181.972","",13.70,"ppm",13.70,"ppm",5835
"CC18-487","Samp","Zn 206.200","",1.82,"ppm",1.82,"ppm",8673
"CC18-489","Samp","Mg Multical","","-","ppm",10.32,"-","-"
"CC18-489","Samp","Ca Multical","o","-","ppm",29.15,"-","-"
"CC18-489","Samp","Al 394.401","",1.12,"ppm",1.12,"ppm",32824
"CC18-489","Samp","Cu 324.754","",1.39,"ppm",1.39,"ppm",88295
"CC18-489","Samp","Fe 238.204","",4.98,"ppm",4.98,"ppm",243725
"CC18-489","Samp","K MultiCal","","-","ppm",169.0,"-","-"
"CC18-489","Samp","Mn 259.372","",0.66,"ppm",0.66,"ppm",72884
"CC18-489","Samp","Mo 204.598","",0.08,"ppm",0.08,"ppm",483.3
"CC18-489","Samp","Na MultiCal","","-","ppm",23.68,"-","-"
"CC18-489","Samp","Ni 230.299","",0.03,"ppm",0.03,"ppm",497.9
"CC18-489","Samp","P multical","","-","ppm",38.63,"-","-"
"CC18-489","Samp","S 181.972","",17.99,"ppm",17.99,"ppm",7639
"CC18-489","Samp","Zn 206.200","",2.25,"ppm",2.25,"ppm",10709
"CC18-494","Samp","Ca Multical","o","-","ppm",6.01,"-","-"
"CC18-494","Samp","Al 394.401","",7.38,"ppm",7.38,"ppm",202440
"CC18-494","Samp","Cu 324.754","",1.89,"ppm",1.89,"ppm",119600
"CC18-494","Samp","Fe 238.204","",27.15,"ppm",27.15,"ppm",1294389
"CC18-494","Samp","K MultiCal","","-","ppm",56.62,"-","-"
"CC18-494","Samp","Mn 259.372","",3.49,"ppm",3.49,"ppm",378803
"CC18-494","Samp","Mo 204.598","",0.11,"ppm",0.11,"ppm",680.2
"CC18-494","Samp","Na MultiCal","","-","ppm",7.15,"-","-"
"CC18-494","Samp","Ni 230.299","",0.13,"ppm",0.13,"ppm",1692
"CC18-494","Samp","S 181.972","",31.42,"ppm",31.42,"ppm",13272
"CC18-494","Samp","Zn 206.200","",5.66,"ppm",5.66,"ppm",26773
"CC19-530","Samp","Mg Multical","","-","ppm",1.08,"-","-"
"CC19-530","Samp","Ca Multical","","-","ppm",3.54,"-","-"
"CC19-530","Samp","Al 394.401","",0.29,"ppm",0.29,"ppm",10303
"CC19-530","Samp","Cu 324.754","",0.05,"ppm",0.05,"ppm",3577
"CC19-530","Samp","Fe 238.204","",0.56,"ppm",0.56,"ppm",27495
"CC19-530","Samp","K MultiCal","","-","ppm",36.23,"-","-"
"CC19-530","Samp","Mn 259.372","v",0.04,"ppm",0.04,"ppm",4721
"CC19-530","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",68.68
"CC19-530","Samp","Na MultiCal","","-","ppm",8.53,"-","-"
"CC19-530","Samp","Ni 230.299","",0.01,"ppm",0.01,"ppm",154.8
"CC19-530","Samp","P multical","","-","ppm",5.41,"-","-"
"CC19-530","Samp","S 181.972","",2.32,"ppm",2.32,"ppm",1020
"CC19-530","Samp","Zn 206.200","",0.22,"ppm",0.22,"ppm",1094
"CC19-531","Samp","Mg Multical","","-","ppm",4.28,"-","-"
"CC19-531","Samp","Ca Multical","","-","ppm",4.35,"-","-"
"CC19-531","Samp","Al 394.401","",0.39,"ppm",0.39,"ppm",13059
"CC19-531","Samp","Cu 324.754","",0.04,"ppm",0.04,"ppm",3552
"CC19-531","Samp","Fe 238.204","",119.4,"ppm",119.4,"ppm",5074288
"CC19-531","Samp","K MultiCal","","-","ppm",43.56,"-","-"
"CC19-531","Samp","Mn 259.372","",0.59,"ppm",0.59,"ppm",64302
"CC19-531","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",68.64
"CC19-531","Samp","Na MultiCal","","-","ppm",9.48,"-","-"
"CC19-531","Samp","Ni 230.299","",0.04,"ppm",0.04,"ppm",549.7
"CC19-531","Samp","P multical","","-","ppm",6.29,"-","-"
"CC19-531","Samp","S 181.972","",134.8,"ppm",134.8,"ppm",55260
"CC19-531","Samp","Zn 206.200","",0.32,"ppm",0.32,"ppm",1543
"CC19-532","Samp","Mg Multical","","-","ppm",8.18,"-","-"
"CC19-532","Samp","Ca Multical","o","-","ppm",6.28,"-","-"
"CC19-532","Samp","Al 394.401","",0.39,"ppm",0.39,"ppm",12933
"CC19-532","Samp","Cu 324.754","",0.36,"ppm",0.36,"ppm",23200
"CC19-532","Samp","Fe 238.204","",101.5,"ppm",101.5,"ppm",4416176
"CC19-532","Samp","K MultiCal","","-","ppm",80.01,"-","-"
"CC19-532","Samp","Mn 259.372","",0.90,"ppm",0.90,"ppm",98927
"CC19-532","Samp","Mo 204.598","uv",0.01,"ppm",0.01,"ppm",54.56
"CC19-532","Samp","Na MultiCal","","-","ppm",18.30,"-","-"
"CC19-532","Samp","Ni 230.299","",0.06,"ppm",0.06,"ppm",786.5
"CC19-532","Samp","P multical","","-","ppm",2.95,"-","-"
"CC19-532","Samp","S 181.972","",213.0,"ppm",213.0,"ppm",85473
"CC19-532","Samp","Zn 206.200","",0.78,"ppm",0.78,"ppm",3752
"CC19-533","Samp","Mg Multical","","-","ppm",6.72,"-","-"
"CC19-533","Samp","Ca Multical","o","-","ppm",6.15,"-","-"
"CC19-533","Samp","Al 394.401","",0.39,"ppm",0.39,"ppm",12841
"CC19-533","Samp","Cu 324.754","",0.27,"ppm",0.27,"ppm",17996
"CC19-533","Samp","Fe 238.204","",86.00,"ppm",86.00,"ppm",3816147
"CC19-533","Samp","K MultiCal","","-","ppm",69.54,"-","-"
"CC19-533","Samp","Mn 259.372","",0.77,"ppm",0.77,"ppm",84634
"CC19-533","Samp","Mo 204.598","v",0.00,"ppm",0.00,"ppm",50.35
"CC19-533","Samp","Na MultiCal","","-","ppm",15.63,"-","-"
"CC19-533","Samp","Ni 230.299","",0.05,"ppm",0.05,"ppm",736.3
"CC19-533","Samp","P multical","","-","ppm",2.66,"-","-"
"CC19-533","Samp","S 181.972","",183.0,"ppm",183.0,"ppm",74048
"CC19-533","Samp","Zn 206.200","",0.68,"ppm",0.68,"ppm",3247
"CC19-534","Samp","Mg Multical","","-","ppm",7.26,"-","-"
"CC19-534","Samp","Ca Multical","o","-","ppm",6.03,"-","-"
"CC19-534","Samp","Al 394.401","",0.40,"ppm",0.40,"ppm",13189
"CC19-534","Samp","Cu 324.754","",0.27,"ppm",0.27,"ppm",18032
"CC19-534","Samp","Fe 238.204","",90.19,"ppm",90.19,"ppm",3980476
"CC19-534","Samp","K MultiCal","","-","ppm",70.89,"-","-"
"CC19-534","Samp","Mn 259.372","",0.80,"ppm",0.80,"ppm",87915
"CC19-534","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",59.49
"CC19-534","Samp","Na MultiCal","","-","ppm",16.20,"-","-"
"CC19-534","Samp","Ni 230.299","",0.05,"ppm",0.05,"ppm",728.6
"CC19-534","Samp","P multical","","-","ppm",2.80,"-","-"
"CC19-534","Samp","S 181.972","",192.7,"ppm",192.7,"ppm",77785
"CC19-534","Samp","Zn 206.200","",0.72,"ppm",0.72,"ppm",3461
